Tag Type,Tag Id,Time (UTC),RSSI,Latitude,Longitude,beep_number,tagFamily,payloadType,solar_mV,temperature_C
bluetooth,D2A3B933,2026-08-11 21:21:47.000Z,-33,60.955268,-138.029118,19026,2,0,1571,21.02
radio434mhz,6133334B,2026-08-11 21:21:48.000Z,-53,60.955268,-138.029118
radio434mhz,6133334B,2026-08-11 21:21:50.000Z,-53,60.955268,-138.029118
radio434mhz,6133334B,2026-08-11 21:21:53.000Z,-51,60.955268,-138.029118
radio434mhz,6133334B,2026-08-11 21:21:55.000Z,-68,60.955275,-138.029116
radio434mhz,6133334B,2026-08-11 21:21:57.000Z,-65,60.955279,-138.029112
bluetooth,D2A3B933,2026-08-11 21:21:57.000Z,-31,60.955279,-138.029112,61134,2,0,1572,21.28
radio434mhz,6133334B,2026-08-11 21:22:00.000Z,-72,60.955283,-138.029103
radio434mhz,6133334B,2026-08-11 21:22:02.000Z,-48,60.955286,-138.029091
radio434mhz,6133334B,2026-08-11 21:22:04.000Z,-49,60.955297,-138.029066
radio434mhz,6133334B,2026-08-11 21:22:07.000Z,-54,60.955323,-138.029037
radio434mhz,6133334B,2026-08-11 21:22:09.000Z,-52,60.955357,-138.028979
radio434mhz,6133334B,2026-08-11 21:22:11.000Z,-49,60.955400,-138.028907
radio434mhz,6133334B,2026-08-11 21:22:14.000Z,-53,60.955400,-138.028907
radio434mhz,6133334B,2026-08-11 21:22:16.000Z,-64,60.955424,-138.028939
radio434mhz,6133334B,2026-08-11 21:22:18.000Z,-51,60.955458,-138.028941
radio434mhz,6133334B,2026-08-11 21:22:20.000Z,-59,60.955479,-138.028896
radio434mhz,6133334B,2026-08-11 21:22:23.000Z,-62,60.955498,-138.028826
radio434mhz,6133334B,2026-08-11 21:22:25.000Z,-55,60.955515,-138.028788
bluetooth,D2A3B933,2026-08-11 21:22:27.000Z,-45,60.955536,-138.028792,22372,2,0,1571,21.55
radio434mhz,6133334B,2026-08-11 21:22:27.000Z,-67,60.955536,-138.028792
radio434mhz,6133334B,2026-08-11 21:22:30.000Z,-62,60.955554,-138.028822
radio434mhz,6133334B,2026-08-11 21:22:32.000Z,-84,60.955576,-138.028850
radio434mhz,6133334B,2026-08-11 21:22:34.000Z,-60,60.955599,-138.028837
radio434mhz,6133334B,2026-08-11 21:22:37.000Z,-68,60.955614,-138.028751
bluetooth,D2A3B933,2026-08-11 21:22:37.000Z,-47,60.955614,-138.028751,9002,2,0,1571,21.12
radio434mhz,6133334B,2026-08-11 21:22:39.000Z,-50,60.955635,-138.028719
radio434mhz,6133334B,2026-08-11 21:22:41.000Z,-52,60.955645,-138.028611
radio434mhz,6133334B,2026-08-11 21:22:44.000Z,-53,60.955668,-138.028584
radio434mhz,6133334B,2026-08-11 21:22:46.000Z,-48,60.955668,-138.028584
bluetooth,D2A3B933,2026-08-11 21:22:47.000Z,-63,60.955668,-138.028584,3264,2,0,1571,20.85
