Tag Type,Tag Id,Time (UTC),RSSI,Latitude,Longitude,beep_number,tagFamily,payloadType,solar_mV,temperature_C
bluetooth,7F1C2B8C,2026-08-18 22:56:52.000Z,-62,60.954887,-138.030131,35049,2,0,1560,21.73
radio434mhz,6133334B,2026-08-18 22:56:53.000Z,-26,60.954887,-138.030131
radio434mhz,2A2A2A2D,2026-08-18 22:56:54.000Z,-110,60.954887,-138.030131
bluetooth,159D4503,2026-08-18 22:56:54.000Z,-83,60.954887,-138.030131,60305,2,0,1590,24.69
radio434mhz,6133334B,2026-08-18 22:56:55.000Z,-26,60.954887,-138.030131
bluetooth,D2A3B933,2026-08-18 22:56:55.000Z,-44,60.954888,-138.030129,25788,2,0,1571,20.24
radio434mhz,6133334B,2026-08-18 22:56:57.000Z,-26,60.954888,-138.030129
bluetooth,7F1C2B8C,2026-08-18 22:56:57.000Z,-64,60.954888,-138.030129,60464,2,0,1559,21.81
radio434mhz,6133334B,2026-08-18 22:57:00.000Z,-26,60.954890,-138.030131
radio434mhz,2A2A2A2D,2026-08-18 22:57:01.000Z,-108,60.954890,-138.030131
radio434mhz,6133334B,2026-08-18 22:57:02.000Z,-26,60.954892,-138.030132
bluetooth,7F1C2B8C,2026-08-18 22:57:02.000Z,-65,60.954892,-138.030132,49112,2,0,1560,21.93
radio434mhz,6133334B,2026-08-18 22:57:04.000Z,-26,60.954898,-138.030137
bluetooth,D2A3B933,2026-08-18 22:57:05.000Z,-45,60.954898,-138.030137,62207,2,0,1571,20.34
radio434mhz,6133334B,2026-08-18 22:57:07.000Z,-26,60.954911,-138.030155
bluetooth,7F1C2B8C,2026-08-18 22:57:07.000Z,-55,60.954911,-138.030155,48434,2,0,1560,21.81
radio434mhz,6133334B,2026-08-18 22:57:09.000Z,-26,60.954928,-138.030165
bluetooth,159D4503,2026-08-18 22:57:09.000Z,-70,60.954928,-138.030165,44723,2,0,1591,24.81
radio434mhz,2A2A2A2D,2026-08-18 22:57:11.000Z,-98,60.954928,-138.030165
radio434mhz,6133334B,2026-08-18 22:57:11.000Z,-26,60.954966,-138.030202
bluetooth,7F1C2B8C,2026-08-18 22:57:12.000Z,-42,60.954966,-138.030202,47028,2,0,1560,21.70
radio434mhz,6133334B,2026-08-18 22:57:14.000Z,-26,60.954963,-138.030191
bluetooth,D2A3B933,2026-08-18 22:57:15.000Z,-38,60.954963,-138.030191,8837,2,0,1570,20.26
radio434mhz,6133334B,2026-08-18 22:57:16.000Z,-26,60.954963,-138.030191
radio434mhz,6133334B,2026-08-18 22:57:18.000Z,-26,60.954964,-138.030190
bluetooth,159D4503,2026-08-18 22:57:19.000Z,-76,60.954964,-138.030190,6692,2,0,1590,24.64
radio434mhz,6133334B,2026-08-18 22:57:21.000Z,-26,60.954963,-138.030190
bluetooth,7F1C2B8C,2026-08-18 22:57:22.000Z,-74,60.954963,-138.030190,24241,2,0,1559,21.63
radio434mhz,6133334B,2026-08-18 22:57:23.000Z,-26,60.954993,-138.030208
bluetooth,D2A3B933,2026-08-18 22:57:25.000Z,-34,60.955012,-138.030245,18588,2,0,1571,20.21
radio434mhz,6133334B,2026-08-18 22:57:26.000Z,-26,60.955012,-138.030245
radio434mhz,6133334B,2026-08-18 22:57:28.000Z,-26,60.955054,-138.030273
radio434mhz,6133334B,2026-08-18 22:57:30.000Z,-26,60.955064,-138.030317
bluetooth,7F1C2B8C,2026-08-18 22:57:32.000Z,-75,60.955064,-138.030317,34927,2,0,1559,21.43
radio434mhz,2A2A2A2D,2026-08-18 22:57:32.000Z,-102,60.955064,-138.030317
radio434mhz,6133334B,2026-08-18 22:57:33.000Z,-26,60.955056,-138.030363
radio434mhz,6133334B,2026-08-18 22:57:35.000Z,-26,60.955036,-138.030400
bluetooth,D2A3B933,2026-08-18 22:57:35.000Z,-41,60.955036,-138.030400,58733,2,0,1570,19.86
radio434mhz,6133334B,2026-08-18 22:57:37.000Z,-26,60.955061,-138.030493
radio434mhz,6133334B,2026-08-18 22:57:40.000Z,-26,60.955078,-138.030534
radio434mhz,6133334B,2026-08-18 22:57:42.000Z,-26,60.955078,-138.030534
radio434mhz,6133334B,2026-08-18 22:57:44.000Z,-26,60.955098,-138.030549
bluetooth,D2A3B933,2026-08-18 22:57:45.000Z,-39,60.955114,-138.030586,1038,2,0,1571,19.94
radio434mhz,6133334B,2026-08-18 22:57:47.000Z,-26,60.955114,-138.030586
radio434mhz,6133334B,2026-08-18 22:57:49.000Z,-26,60.955129,-138.030622
radio434mhz,6133334B,2026-08-18 22:57:52.000Z,-26,60.955136,-138.030675
radio434mhz,6133334B,2026-08-18 22:57:54.000Z,-26,60.955184,-138.030681
bluetooth,D2A3B933,2026-08-18 22:57:55.000Z,-44,60.955209,-138.030678,41854,2,0,1571,19.41
radio434mhz,2A2A2A2D,2026-08-18 22:57:56.000Z,-107,60.955209,-138.030678
radio434mhz,6133334B,2026-08-18 22:57:56.000Z,-26,60.955209,-138.030678
radio434mhz,6133334B,2026-08-18 22:57:59.000Z,-26,60.955218,-138.030704
radio434mhz,6133334B,2026-08-18 22:58:01.000Z,-26,60.955220,-138.030762
radio434mhz,2A2A2A2D,2026-08-18 22:58:03.000Z,-108,60.955249,-138.030822
radio434mhz,6133334B,2026-08-18 22:58:03.000Z,-26,60.955249,-138.030822
bluetooth,D2A3B933,2026-08-18 22:58:05.000Z,-42,60.955265,-138.030877,32784,2,0,1571,19.86
radio434mhz,6133334B,2026-08-18 22:58:06.000Z,-26,60.955265,-138.030877
radio434mhz,6133334B,2026-08-18 22:58:08.000Z,-26,60.955272,-138.030936
radio434mhz,6133334B,2026-08-18 22:58:10.000Z,-26,60.955272,-138.030936
radio434mhz,6133334B,2026-08-18 22:58:13.000Z,-26,60.955244,-138.031025
radio434mhz,6133334B,2026-08-18 22:58:15.000Z,-26,60.955236,-138.031080
bluetooth,D2A3B933,2026-08-18 22:58:15.000Z,-39,60.955236,-138.031080,41058,2,0,1572,19.68
radio434mhz,6133334B,2026-08-18 22:58:17.000Z,-26,60.955236,-138.031080
radio434mhz,6133334B,2026-08-18 22:58:20.000Z,-26,60.955232,-138.031174
radio434mhz,6133334B,2026-08-18 22:58:22.000Z,-26,60.955232,-138.031174
radio434mhz,6133334B,2026-08-18 22:58:25.000Z,-26,60.955235,-138.031228
bluetooth,D2A3B933,2026-08-18 22:58:25.000Z,-41,60.955223,-138.031273,18201,2,0,1571,19.51
radio434mhz,6133334B,2026-08-18 22:58:27.000Z,-27,60.955223,-138.031273
radio434mhz,6133334B,2026-08-18 22:58:29.000Z,-27,60.955219,-138.031342
radio434mhz,2A2A2A2D,2026-08-18 22:58:30.000Z,-107,60.955214,-138.031403
radio434mhz,6133334B,2026-08-18 22:58:32.000Z,-26,60.955226,-138.031461
radio434mhz,6133334B,2026-08-18 22:58:34.000Z,-26,60.955226,-138.031461
bluetooth,D2A3B933,2026-08-18 22:58:35.000Z,-43,60.955247,-138.031510,48067,2,0,1570,19.94
radio434mhz,6133334B,2026-08-18 22:58:36.000Z,-26,60.955247,-138.031510
radio434mhz,6133334B,2026-08-18 22:58:39.000Z,-26,60.955269,-138.031551
radio434mhz,2A2A2A2D,2026-08-18 22:58:41.000Z,-107,60.955269,-138.031611
radio434mhz,6133334B,2026-08-18 22:58:41.000Z,-26,60.955269,-138.031611
radio434mhz,6133334B,2026-08-18 22:58:43.000Z,-26,60.955265,-138.031666
bluetooth,D2A3B933,2026-08-18 22:58:45.000Z,-45,60.955254,-138.031732,40506,2,0,1572,19.71
radio434mhz,6133334B,2026-08-18 22:58:46.000Z,-26,60.955254,-138.031732
radio434mhz,2A2A2A2D,2026-08-18 22:58:48.000Z,-109,60.955245,-138.031789
radio434mhz,6133334B,2026-08-18 22:58:48.000Z,-26,60.955245,-138.031789
radio434mhz,6133334B,2026-08-18 22:58:51.000Z,-26,60.955215,-138.031857
radio434mhz,6133334B,2026-08-18 22:58:53.000Z,-26,60.955210,-138.031914
radio434mhz,6133334B,2026-08-18 22:58:55.000Z,-26,60.955223,-138.031972
bluetooth,D2A3B933,2026-08-18 22:58:55.000Z,-43,60.955223,-138.031972,38724,2,0,1570,20.16
radio434mhz,6133334B,2026-08-18 22:58:58.000Z,-26,60.955210,-138.032051
radio434mhz,6133334B,2026-08-18 22:59:00.000Z,-26,60.955236,-138.032114
radio434mhz,6133334B,2026-08-18 22:59:02.000Z,-26,60.955231,-138.032178
radio434mhz,6133334B,2026-08-18 22:59:05.000Z,-26,60.955252,-138.032206
bluetooth,D2A3B933,2026-08-18 22:59:05.000Z,-43,60.955252,-138.032206,2622,2,0,1571,19.61
radio434mhz,6133334B,2026-08-18 22:59:07.000Z,-26,60.955278,-138.032221
radio434mhz,6133334B,2026-08-18 22:59:09.000Z,-26,60.955281,-138.032220
radio434mhz,6133334B,2026-08-18 22:59:12.000Z,-26,60.955298,-138.032265
radio434mhz,6133334B,2026-08-18 22:59:14.000Z,-26,60.955308,-138.032341
radio434mhz,6133334B,2026-08-18 22:59:17.000Z,-26,60.955319,-138.032399
radio434mhz,6133334B,2026-08-18 22:59:19.000Z,-26,60.955315,-138.032460
radio434mhz,6133334B,2026-08-18 22:59:21.000Z,-26,60.955313,-138.032521
radio434mhz,6133334B,2026-08-18 22:59:24.000Z,-26,60.955303,-138.032581
bluetooth,D2A3B933,2026-08-18 22:59:26.000Z,-45,60.955299,-138.032642,96,2,0,1571,19.38
radio434mhz,6133334B,2026-08-18 22:59:26.000Z,-27,60.955299,-138.032642
radio434mhz,6133334B,2026-08-18 22:59:28.000Z,-26,60.955286,-138.032669
radio434mhz,6133334B,2026-08-18 22:59:31.000Z,-26,60.955257,-138.032691
radio434mhz,6133334B,2026-08-18 22:59:33.000Z,-26,60.955248,-138.032747
radio434mhz,6133334B,2026-08-18 22:59:35.000Z,-26,60.955243,-138.032799
bluetooth,D2A3B933,2026-08-18 22:59:35.000Z,-37,60.955243,-138.032799,60309,2,0,1572,19.43
radio434mhz,6133334B,2026-08-18 22:59:38.000Z,-26,60.955243,-138.032799
radio434mhz,6133334B,2026-08-18 22:59:40.000Z,-26,60.955262,-138.032871
radio434mhz,6133334B,2026-08-18 22:59:42.000Z,-26,60.955289,-138.032900
radio434mhz,6133334B,2026-08-18 22:59:45.000Z,-26,60.955308,-138.032918
bluetooth,D2A3B933,2026-08-18 22:59:46.000Z,-44,60.955315,-138.032973,48609,2,0,1570,19.25
radio434mhz,6133334B,2026-08-18 22:59:47.000Z,-27,60.955315,-138.032973
radio434mhz,6133334B,2026-08-18 22:59:50.000Z,-26,60.955360,-138.032989
radio434mhz,6133334B,2026-08-18 22:59:52.000Z,-26,60.955372,-138.033037
radio434mhz,6133334B,2026-08-18 22:59:54.000Z,-26,60.955393,-138.033063
bluetooth,D2A3B933,2026-08-18 22:59:56.000Z,-29,60.955393,-138.033063,27484,2,0,1571,19.33
radio434mhz,6133334B,2026-08-18 22:59:57.000Z,-26,60.955403,-138.033109
radio434mhz,6133334B,2026-08-18 22:59:59.000Z,-26,60.955434,-138.033103
