Tag Type,Tag Id,Time (UTC),RSSI,Latitude,Longitude,beep_number,tagFamily,payloadType,solar_mV,temperature_C
radio434mhz,6133334B,2026-08-11 18:45:03.000Z,-39,60.956212,-138.027418
radio434mhz,6133334B,2026-08-11 18:45:06.000Z,-38,60.956212,-138.027418
radio434mhz,6133334B,2026-08-11 18:45:08.000Z,-38,60.956211,-138.027444
radio434mhz,6133334B,2026-08-11 18:45:10.000Z,-39,60.956211,-138.027444
bluetooth,D2A3B933,2026-08-11 18:45:11.000Z,-32,60.956211,-138.027444,50617,2,0,1571,14.98
radio434mhz,6133334B,2026-08-11 18:45:13.000Z,-38,60.956211,-138.027444
radio434mhz,6133334B,2026-08-11 18:45:15.000Z,-41,60.956210,-138.027455
radio434mhz,6133334B,2026-08-11 18:45:17.000Z,-44,60.956210,-138.027461
radio434mhz,6133334B,2026-08-11 18:45:20.000Z,-35,60.956210,-138.027462
bluetooth,D2A3B933,2026-08-11 18:45:21.000Z,-29,60.956208,-138.027471,15957,2,0,1570,15.26
radio434mhz,6133334B,2026-08-11 18:45:22.000Z,-36,60.956208,-138.027471
radio434mhz,6133334B,2026-08-11 18:45:25.000Z,-41,60.956200,-138.027513
radio434mhz,6133334B,2026-08-11 18:45:27.000Z,-41,60.956200,-138.027513
radio434mhz,6133334B,2026-08-11 18:45:29.000Z,-42,60.956200,-138.027513
bluetooth,D2A3B933,2026-08-11 18:45:31.000Z,-36,60.956200,-138.027513,28899,2,0,1571,15.26
radio434mhz,6133334B,2026-08-11 18:45:32.000Z,-38,60.956200,-138.027513
radio434mhz,6133334B,2026-08-11 18:45:34.000Z,-40,60.956200,-138.027513
radio434mhz,6133334B,2026-08-11 18:45:36.000Z,-39,60.956200,-138.027513
radio434mhz,6133334B,2026-08-11 18:45:39.000Z,-38,60.956199,-138.027520
radio434mhz,6133334B,2026-08-11 18:45:41.000Z,-42,60.956199,-138.027520
bluetooth,D2A3B933,2026-08-11 18:45:41.000Z,-21,60.956199,-138.027520,33480,2,0,1571,15.06
radio434mhz,6133334B,2026-08-11 18:45:43.000Z,-36,60.956007,-138.027748
radio434mhz,6133334B,2026-08-11 18:45:46.000Z,-40,60.955996,-138.027751
radio434mhz,6133334B,2026-08-11 18:45:48.000Z,-42,60.956005,-138.027850
radio434mhz,6133334B,2026-08-11 18:45:50.000Z,-43,60.956005,-138.027850
bluetooth,D2A3B933,2026-08-11 18:45:51.000Z,-28,60.955992,-138.027890,26224,2,0,1571,15.36
radio434mhz,6133334B,2026-08-11 18:45:53.000Z,-50,60.955992,-138.027890
